LEO-C_2_-2_2_5TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO-C_2_-2_4_5TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO-C_2_-2_5_5TM,20.063376,20.063376,20.063376,20.063376,19.959343,20.063376,20.037384,20.063376,-9999,20.011382,20.063376,20.037384,19.985368,20.037384,20.063376,19.959343,20.011382,20.089356,19.959343,19.985368,19.985368,19.959343,19.985368,20.037384,19.985368,19.959343,19.985368,-9999,19.959343,20.011382,20.037384,20.037384,19.933307,19.933307,19.959343,19.933307,19.907259,19.985368,19.907259,19.933307,19.933307,19.907259,19.907259,19.907259,19.907259,19.907259,19.855131,19.829051,19.881201,19.855131,19.959343,-9999,19.829051,19.881201,19.881201,19.907259,19.881201,19.855131,19.776856,19.829051,19.855131,19.802959,19.829051,19.802959,19.829051,19.802959,19.855131,19.881201,19.881201,19.855131,19.907259,19.907259,19.829051,19.802959,19.881201,19.829051,19.802959,19.802959,19.855131,19.829051,19.802959,19.802959,19.802959,19.776856,19.802959,19.829051,19.698479,19.724615,-9999,-9999,19.776856,19.802959,19.776856,19.724615,19.750741,19.776856
LEO-C_4_-2_1_5TM,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
LEO-C_4_-2_2_5TM,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
LEO-C_4_-2_3_5TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO-C_2_-1_1_5TM,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
LEO-C_2_-1_2_5TM,17.216387,17.216387,17.216387,17.189121,17.189121,17.189121,17.161843,17.107248,17.079931,17.107248,17.079931,17.107248,17.079931,16.997903,17.052601,17.079931,16.997903,17.052601,16.997903,16.943153,17.025259,16.943153,16.943153,16.943153,16.970535,16.970535,16.915759,16.860931,16.915759,16.888352,16.860931,16.860931,16.915759,16.806052,16.915759,16.888352,16.860931,16.778592,16.860931,16.778592,16.806052,16.778592,16.778592,16.723634,16.860931,16.75112,16.806052,16.778592,16.806052,16.75112,16.778592,16.806052,16.75112,16.806052,16.806052,16.806052,16.806052,16.833498,16.806052,16.778592,16.833498,16.888352,16.75112,16.778592,16.778592,16.806052,16.778592,16.860931,16.778592,16.723634,16.806052,16.723634,16.75112,-9999,16.75112,16.833498,16.75112,16.723634,16.75112,16.696135,16.696135,16.696135,16.75112,16.723634,16.696135,16.668623,16.668623,16.641098,16.530866,16.558444,16.586009,16.558444,16.530866,16.530866,16.530866,16.503275
LEO-C_2_-1_3_5TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO-C_4_-1_1_5TM,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
LEO-C_4_-1_2_5TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO-C_4_-1_4_5TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO-C_2_1_1_5TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO-C_2_1_2_5TM,5.822881,5.687058,6.059625,6.362268,6.328737,6.629667,6.295182,7.16,7.192952,6.961814,7.094029,7.390189,7.488507,7.390189,7.127026,7.324533,7.324533,7.521235,7.258787,7.422984,7.291671,7.357372,7.027967,7.027967,6.729554,6.829232,6.629667,6.729554,6.596324,6.496156,6.829232,6.629667,6.662986,6.796029,7.027967,6.928703,7.324533,6.928703,7.225881,7.127026,6.362268,6.895569,6.429259,6.025878,5.550839,5.550839,5.687058,5.584931,5.516721,5.516721,5.414218,5.414218,4.967391,5.001917,5.242874,5.139761,5.516721,5.345757,5.311488,5.856775,6.261603,6.059625,6.160722,6.596324,6.862412,6.862412,6.529569,6.429259,6.395776,6.362268,6.46272,6.295182,5.992106,5.924489,5.890644,5.856775,5.856775,5.822881,5.822881,5.822881,5.822881,5.822881,5.788962,5.856775,5.822881,5.822881,5.822881,5.822881,5.856775,5.822881,5.856775,5.924489,5.890644,5.890644,5.924489,5.924489
LEO-C_2_1_3_5TM,-20.840419,-20.91955,-20.761599,-20.449357,-20.449357,-20.29501,-20.449357,-19.91411,-19.763671,-19.688852,-19.688852,-19.318647,-19.614296,-19.614296,-19.688852,-19.465962,-19.465962,-19.318647,-19.392178,-19.318647,-19.245365,-19.099541,-18.954686,-18.596664,-18.384583,-18.174481,-18.104878,-18.104878,-17.897331,-18.035486,-18.174481,-18.314332,-18.314332,-18.455054,-18.810781,-18.882616,-19.172331,-19.099541,-19.172331,-19.465962,-19.989735,-19.763671,-20.141811,-20.29501,-20.683086,-20.761599,-20.604877,-20.761599,-20.683086,-20.761599,-20.91955,-20.998995,-20.998995,-20.998995,-20.91955,-21.078759,-20.840419,-20.840419,-20.91955,-20.604877,-20.372039,-20.372039,-20.218269,-19.989735,-19.763671,-18.954686,-18.667807,-18.384583,-18.104878,-18.244299,-18.104878,-17.966304,-17.62348,-17.352813,-17.21864,-17.151838,-17.018794,-16.754905,-16.689382,-16.429046,-16.364393,-16.364393,-16.17145,-16.043653,-16.043653,-16.107469,-15.916509,-15.726999,-15.538904,-15.476515,-15.29026,-15.166839,-14.921755,-14.800077,-14.73945,-14.558406
LEO-C_4_1_1_5TM,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
LEO-C_4_1_2_5TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO-C_4_1_4_5TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO-C_2_2_1_5TM,3.385885,3.385885,3.457371,3.528743,3.564386,3.564386,3.635586,3.706672,3.742173,3.777645,3.848506,3.81309,3.919255,3.883894,3.883894,3.883894,3.919255,4.025169,3.954587,3.989892,4.060418,4.09564,4.130834,4.130834,4.20114,4.20114,4.271336,4.271336,4.271336,4.306393,4.271336,4.306393,4.271336,4.236252,4.20114,4.20114,4.130834,4.130834,4.09564,4.025169,3.883894,3.883894,3.777645,3.706672,3.6,3.564386,3.457371,3.385885,3.314283,3.242564,3.098777,3.062757,2.882211,2.809784,2.664568,2.482365,2.33605,2.225988,2.078799,2.005016,2.005016,1.857067,1.782901,1.782901,1.708605,1.82,1.745769,1.708605,1.634179,1.596918,1.596918,1.596918,1.596918,1.634179,1.671408,1.634179,1.708605,1.745769,1.782901,1.82,1.857067,1.894102,1.894102,1.894102,1.894102,1.931106,1.968077,1.968077,2.005016,2.041924,2.041924,2.041924,2.115644,2.078799,2.152456,2.225988
LEO-C_2_2_2_5TM,1.109508,1.03402,1.071781,1.147202,1.147202,1.071781,1.03402,1.109508,1.184862,1.184862,1.184862,1.184862,1.184862,1.184862,1.109508,1.109508,1.147202,1.109508,1.184862,1.147202,1.147202,1.109508,1.184862,1.29764,1.29764,1.372658,1.410117,1.29764,1.335165,1.29764,1.260081,1.260081,1.29764,1.222488,1.184862,1.184862,1.071781,1.109508,1.109508,1.03402,0.996224,1.03402,1.03402,0.920531,0.920531,0.8447,0.882633,0.920531,0.882633,0.8447,0.920531,0.8447,0.920531,0.8447,0.8447,0.8447,0.920531,0.882633,0.882633,0.958395,0.920531,0.920531,0.920531,0.958395,0.996224,1.184862,1.222488,1.260081,1.222488,1.29764,1.29764,1.260081,1.260081,1.335165,1.372658,1.335165,1.447543,1.372658,1.372658,1.372658,1.372658,1.410117,1.447543,1.447543,1.372658,1.335165,1.447543,1.447543,1.447543,1.410117,1.410117,1.447543,1.410117,1.447543,1.484936,1.522296
LEO-C_2_2_4_5TM,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
